Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
60.492344,0.027487015,39.23446574507523,-77.9693375269189,0,1,6462.6343,-0.010120774,6,1,false,false,-0.6745131,0.97375906,9.450807,3.0805862,-0.019566683,3
60.5093,0.027802346,39.23445718778849,-77.96934123273076,0,1,6455.4297,-0.009854028,6,1,false,false,-0.8373637,0.8647693,8.685526,3.0802777,-0.017843613,3
60.524696,0.028117761,39.23444854088803,-77.96934493924957,0,1,6458.829,-0.007457465,6,1,false,false,-0.8961409,0.8671981,8.350183,3.0799856,-0.016200745,3
60.53949,0.028433247,39.23443989343779,-77.96934864576836,0,1,6459.3433,-0.0045274147,6,1,false,false,-0.64593935,0.7553047,9.381806,3.0796962,-0.016154438,3
60.55329,0.028748808,39.234431336151054,-77.96935246822635,0,1,6462.1836,-0.0018651388,6,1,false,false,-0.5731281,0.70082873,11.744791,3.0794475,-0.012090986,3
60.56637,0.029064437,39.234422689250586,-77.96935617474514,0,1,6474.91,0.0034614753,6,1,false,false,-0.58824074,0.7264279,9.070552,3.0792668,-0.010280531,3
60.582523,0.029380107,39.23441404180035,-77.96935988126394,0,1,6477.7207,0.010386486,6,1,false,false,-0.5242822,0.9849974,9.5546,3.0791426,-0.0062618707,3
60.601524,0.029695857,39.234405484513616,-77.96936358778275,0,1,6461.807,0.015446355,6,1,false,false,-0.7334937,1.0214864,10.915157,3.0790567,-0.004285151,3
60.61807,0.030011704,39.23439683761315,-77.9693672935946,0,1,6451.3394,0.018109666,6,1,false,false,-0.3892156,0.8150717,9.652232,3.0790772,0.0059574833,3
60.63198,0.030327642,39.2343881901629,-77.96937100011341,0,1,6462.394,0.019174578,6,1,false,false,-0.2710091,0.6796152,7.0939217,3.0792153,0.012304965,3
60.645817,0.03064364,39.23437954271266,-77.96937470663221,0,1,6465.34,0.016778009,6,1,false,false,-0.44356972,0.8208144,8.22641,3.0794296,0.014926891,3
