s_m,Lat,Lon,curvature,track_width,lateral_offset,boundary_L_m,boundary_R_m,boundary_L_lat,boundary_L_lon,boundary_R_lat,boundary_R_lon
2187.633955,39.240858,-77.973469,-0.010626,14.000000,-0.867366,13.071564,0.928436,39.240959,-77.973546,39.240851,-77.973463
2190.827581,39.240872,-77.973437,-0.010380,14.000000,-0.868422,13.078957,0.921043,39.240976,-77.973510,39.240865,-77.973431
2194.021208,39.240886,-77.973404,-0.009044,14.000000,-0.852938,12.970563,1.029437,39.240990,-77.973472,39.240877,-77.973398
2197.214834,39.240898,-77.973371,-0.008852,14.000000,-0.825577,12.779041,1.220959,39.241003,-77.973434,39.240888,-77.973364
2200.408460,39.240911,-77.973337,-0.010084,14.000000,-0.791264,12.538845,1.461155,39.241014,-77.973396,39.240898,-77.973330
2203.602086,39.240922,-77.973303,-0.010884,14.000000,-0.750617,12.254322,1.745678,39.241025,-77.973356,39.240907,-77.973295
2206.795713,39.240932,-77.973268,-0.010426,14.000000,-0.704369,11.930582,2.069418,39.241034,-77.973315,39.240914,-77.973260
2209.989339,39.240941,-77.973233,-0.008724,14.000000,-0.653341,11.573386,2.426614,39.241041,-77.973275,39.240921,-77.973224
2213.182965,39.240950,-77.973198,-0.006989,14.000000,-0.598430,11.189012,2.810988,39.241047,-77.973235,39.240926,-77.973188
2216.376591,39.240958,-77.973162,-0.006500,14.000000,-0.544722,10.813054,3.186946,39.241052,-77.973196,39.240930,-77.973152
2219.570217,39.240965,-77.973126,-0.006818,14.000000,-0.501402,10.509814,3.490186,39.241057,-77.973156,39.240935,-77.973116
2222.763844,39.240972,-77.973090,-0.007634,14.000000,-0.477473,10.342309,3.657691,39.241063,-77.973117,39.240940,-77.973081
2225.957470,39.240978,-77.973054,-0.008094,14.000000,-0.477473,10.342309,3.657691,39.241070,-77.973078,39.240946,-77.973046
2229.151096,39.240984,-77.973018,-0.007539,14.000000,-0.501402,10.509814,3.490186,39.241077,-77.973039,39.240953,-77.973011
2232.344722,39.240988,-77.972981,-0.006794,14.000000,-0.544722,10.813054,3.186946,39.241085,-77.973000,39.240960,-77.972976
2235.538348,39.240992,-77.972945,-0.006255,14.000000,-0.598430,11.189012,2.810988,39.241093,-77.972962,39.240967,-77.972940
2238.731975,39.240996,-77.972908,-0.006080,14.000000,-0.653341,11.573386,2.426614,39.241100,-77.972923,39.240974,-77.972905
2241.925601,39.240999,-77.972871,-0.006093,14.000000,-0.704369,11.930582,2.069418,39.241106,-77.972884,39.240980,-77.972869
2245.119227,39.241001,-77.972834,-0.005777,14.000000,-0.750617,12.254322,1.745678,39.241112,-77.972844,39.240986,-77.972833
2248.312853,39.241003,-77.972797,-0.005494,14.000000,-0.791264,12.538845,1.461155,39.241116,-77.972805,39.240990,-77.972796
2251.506480,39.241004,-77.972760,-0.005229,14.000000,-0.825577,12.779041,1.220959,39.241120,-77.972766,39.240993,-77.972760
2254.700106,39.241005,-77.972723,-0.005204,14.000000,-0.852938,12.970563,1.029437,39.241123,-77.972726,39.240996,-77.972723
2257.893732,39.241006,-77.972686,-0.005864,14.000000,-0.872846,13.109924,0.890076,39.241124,-77.972687,39.240998,-77.972686
2261.087358,39.241006,-77.972649,-0.006575,14.000000,-0.884940,13.194577,0.805423,39.241125,-77.972647,39.240998,-77.972649
2264.280984,39.241005,-77.972612,-0.008318,14.000000,-0.888995,13.222968,0.777032,39.241124,-77.972606,39.240998,-77.972612
2267.474611,39.241003,-77.972575,-0.010027,14.000000,-0.884940,13.194577,0.805423,39.241123,-77.972565,39.240996,-77.972576
2270.668237,39.241001,-77.972538,-0.008825,14.000000,-0.872846,13.109924,0.890076,39.241119,-77.972523,39.240993,-77.972539
2273.861863,39.240998,-77.972501,-0.006377,14.000000,-0.852938,12.970563,1.029437,39.241114,-77.972483,39.240988,-77.972503
2277.055489,39.240994,-77.972465,-0.004863,14.000000,-0.825577,12.779041,1.220959,39.241108,-77.972444,39.240983,-77.972467
2280.249115,39.240989,-77.972428,-0.004799,14.000000,-0.791264,12.538845,1.461155,39.241102,-77.972405,39.240976,-77.972431
2283.442742,39.240985,-77.972391,-0.005467,14.000000,-0.750617,12.254322,1.745678,39.241094,-77.972367,39.240969,-77.972395
2286.636368,39.240980,-77.972355,-0.005316,14.000000,-0.704369,11.930582,2.069418,39.241086,-77.972329,39.240961,-77.972360
2289.829994,39.240974,-77.972319,-0.004884,14.000000,-0.653341,11.573386,2.426614,39.241076,-77.972291,39.240952,-77.972324
2293.023620,39.240968,-77.972282,-0.004760,14.000000,-0.598430,11.189012,2.810988,39.241066,-77.972254,39.240943,-77.972290
2296.217246,39.240961,-77.972246,-0.004776,14.000000,-0.540589,10.784121,3.215879,39.241056,-77.972217,39.240933,-77.972255
2299.410873,39.240954,-77.972210,-0.004706,14.000000,-0.481428,10.369998,3.630002,39.241045,-77.972180,39.240922,-77.972221
2302.604499,39.240947,-77.972175,-0.004249,14.000000,-0.422666,9.958662,4.041338,39.241034,-77.972144,39.240911,-77.972187
2305.798125,39.240939,-77.972139,-0.003677,14.000000,-0.365713,9.559993,4.440007,39.241022,-77.972108,39.240900,-77.972153
2308.991751,39.240931,-77.972104,-0.003195,14.000000,-0.310996,9.176975,4.823025,39.241010,-77.972073,39.240889,-77.972120
2312.185378,39.240922,-77.972068,-0.002644,14.000000,-0.258446,8.809125,5.190875,39.240998,-77.972038,39.240877,-77.972086
2315.379004,39.240914,-77.972033,-0.002190,14.000000,-0.207229,8.450601,5.549399,39.240987,-77.972003,39.240866,-77.972052
2318.572630,39.240905,-77.971997,-0.001808,14.000000,-0.156283,8.093984,5.906016,39.240974,-77.971968,39.240854,-77.972019
2321.766256,39.240896,-77.971962,-0.001442,14.000000,-0.104727,7.733092,6.266908,39.240962,-77.971934,39.240842,-77.971985
2324.959882,39.240887,-77.971927,-0.001336,14.000000,-0.052526,7.367679,6.632321,39.240950,-77.971900,39.240830,-77.971952
2328.153509,39.240877,-77.971892,-0.001500,14.000000,-0.000000,7.000000,7.000000,39.240937,-77.971866,39.240818,-77.971918
2331.347135,39.240868,-77.971857,-0.001724,14.000000,0.052526,6.632321,7.367679,39.240925,-77.971832,39.240805,-77.971885
2334.540761,39.240859,-77.971822,-0.001319,14.000000,0.104727,6.266908,7.733092,39.240912,-77.971798,39.240793,-77.971852
2337.734387,39.240849,-77.971787,-0.001120,14.000000,0.156283,5.906016,8.093984,39.240899,-77.971764,39.240780,-77.971819
2340.928013,39.240839,-77.971752,-0.001154,14.000000,0.206876,5.551868,8.448132,39.240887,-77.971730,39.240767,-77.971785
2344.121640,39.240829,-77.971717,-0.000885,14.000000,0.256193,5.206648,8.793352,39.240874,-77.971697,39.240755,-77.971752
2347.315266,39.240820,-77.971683,-0.000906,14.000000,0.303931,4.872485,9.127515,39.240861,-77.971663,39.240742,-77.971719
2350.508892,39.240810,-77.971648,-0.000704,14.000000,0.349794,4.551439,9.448561,39.240848,-77.971630,39.240729,-77.971686
2353.702518,39.240799,-77.971613,-0.000592,14.000000,0.393502,4.245489,9.754511,39.240835,-77.971596,39.240717,-77.971653
2356.896145,39.240789,-77.971578,-0.000930,14.000000,0.434783,3.956521,10.043479,39.240823,-77.971562,39.240704,-77.971619
2360.089771,39.240779,-77.971544,-0.001051,14.000000,0.473383,3.686318,10.313682,39.240810,-77.971529,39.240692,-77.971586
2363.283397,39.240769,-77.971509,-0.000965,14.000000,0.509065,3.436544,10.563456,39.240798,-77.971495,39.240680,-77.971553
2366.477023,39.240759,-77.971475,-0.000888,14.000000,0.541608,3.208741,10.791259,39.240786,-77.971461,39.240668,-77.971520
2369.670649,39.240748,-77.971440,-0.000709,14.000000,0.570813,3.004312,10.995688,39.240774,-77.971427,39.240655,-77.971486
2372.864276,39.240738,-77.971405,-0.000831,14.000000,0.596498,2.824517,11.175483,39.240761,-77.971394,39.240644,-77.971453
2376.057902,39.240727,-77.971371,-0.000652,14.000000,0.618505,2.670466,11.329534,39.240750,-77.971360,39.240632,-77.971419
2379.251528,39.240716,-77.971337,-0.000213,14.000000,0.636699,2.543107,11.456893,39.240738,-77.971326,39.240620,-77.971385
2382.445154,39.240706,-77.971302,-0.000424,14.000000,0.650968,2.443227,11.556773,39.240726,-77.971292,39.240609,-77.971351
2385.638780,39.240695,-77.971268,-0.000498,14.000000,0.661361,2.370470,11.629530,39.240715,-77.971258,39.240597,-77.971318
2388.832407,39.240685,-77.971233,-0.000763,14.000000,0.668233,2.322372,11.677628,39.240704,-77.971223,39.240586,-77.971284
2392.026033,39.240674,-77.971199,-0.001002,14.000000,0.672232,2.294373,11.705627,39.240693,-77.971189,39.240576,-77.971250
2395.219659,39.240663,-77.971165,-0.000778,14.000000,0.674169,2.280820,11.719180,39.240682,-77.971155,39.240565,-77.971216
2398.413285,39.240652,-77.971130,-0.000912,14.000000,0.674861,2.275971,11.724029,39.240671,-77.971120,39.240554,-77.971182
2401.606911,39.240641,-77.971096,-0.000810,14.000000,0.675000,2.275000,11.725000,39.240660,-77.971086,39.240543,-77.971148
2404.800538,39.240630,-77.971062,-0.000527,14.000000,0.675000,2.275000,11.725000,39.240649,-77.971052,39.240532,-77.971114
2407.994164,39.240619,-77.971028,-0.000565,14.000000,0.675000,2.275000,11.725000,39.240638,-77.971018,39.240521,-77.971080
2411.187790,39.240608,-77.970994,-0.000588,14.000000,0.675000,2.275000,11.725000,39.240627,-77.970983,39.240510,-77.971046
2414.381416,39.240596,-77.970959,-0.000588,14.000000,0.675000,2.275000,11.725000,39.240615,-77.970949,39.240499,-77.971012
2417.575043,39.240585,-77.970925,-0.000645,14.000000,0.675000,2.275000,11.725000,39.240604,-77.970915,39.240487,-77.970978
2420.768669,39.240574,-77.970891,-0.000618,14.000000,0.675000,2.275000,11.725000,39.240593,-77.970881,39.240476,-77.970945
2423.962295,39.240562,-77.970857,-0.000523,14.000000,0.675000,2.275000,11.725000,39.240581,-77.970847,39.240465,-77.970911
2427.155921,39.240551,-77.970823,-0.000485,14.000000,0.675000,2.275000,11.725000,39.240570,-77.970813,39.240454,-77.970877
2430.349547,39.240540,-77.970789,-0.000483,14.000000,0.675000,2.275000,11.725000,39.240558,-77.970779,39.240442,-77.970843
2433.543174,39.240528,-77.970755,-0.000361,14.000000,0.675000,2.275000,11.725000,39.240547,-77.970745,39.240431,-77.970809
2436.736800,39.240516,-77.970721,-0.000224,14.000000,0.675000,2.275000,11.725000,39.240535,-77.970711,39.240419,-77.970776
2439.930426,39.240505,-77.970687,-0.000187,14.000000,0.675000,2.275000,11.725000,39.240524,-77.970677,39.240408,-77.970742
2443.124052,39.240493,-77.970653,0.000040,14.000000,0.675000,2.275000,11.725000,39.240512,-77.970643,39.240396,-77.970708
2446.317678,39.240482,-77.970619,-0.000006,14.000000,0.675000,2.275000,11.725000,39.240501,-77.970609,39.240385,-77.970674
2449.511305,39.240470,-77.970585,0.000074,14.000000,0.675000,2.275000,11.725000,39.240489,-77.970575,39.240373,-77.970640
2452.704931,39.240459,-77.970552,0.000278,14.000000,0.675000,2.275000,11.725000,39.240478,-77.970541,39.240361,-77.970606
2455.898557,39.240447,-77.970518,-0.000084,14.000000,0.675000,2.275000,11.725000,39.240466,-77.970507,39.240350,-77.970572
2459.092183,39.240436,-77.970484,0.000011,14.000000,0.675000,2.275000,11.725000,39.240454,-77.970473,39.240338,-77.970538
2462.285810,39.240424,-77.970450,-0.000005,14.000000,0.675000,2.275000,11.725000,39.240443,-77.970439,39.240327,-77.970504
2465.479436,39.240413,-77.970416,-0.000348,14.000000,0.675000,2.275000,11.725000,39.240431,-77.970405,39.240315,-77.970470
2468.673062,39.240401,-77.970382,-0.000115,14.000000,0.675000,2.275000,11.725000,39.240420,-77.970371,39.240304,-77.970436
2471.866688,39.240389,-77.970348,-0.000102,14.000000,0.675000,2.275000,11.725000,39.240408,-77.970337,39.240292,-77.970402
2475.060314,39.240378,-77.970314,-0.000227,14.000000,0.675000,2.275000,11.725000,39.240397,-77.970303,39.240281,-77.970368
2478.253941,39.240366,-77.970280,-0.000377,14.000000,0.675000,2.275000,11.725000,39.240385,-77.970269,39.240269,-77.970335
2481.447567,39.240355,-77.970246,-0.000617,14.000000,0.675000,2.275000,11.725000,39.240373,-77.970235,39.240258,-77.970301
2484.641193,39.240343,-77.970212,-0.000265,14.000000,0.675000,2.275000,11.725000,39.240362,-77.970201,39.240246,-77.970267
2487.834819,39.240331,-77.970178,-0.000166,14.000000,0.675000,2.275000,11.725000,39.240350,-77.970168,39.240234,-77.970233
2491.028445,39.240319,-77.970144,-0.000506,14.000000,0.675000,2.275000,11.725000,39.240338,-77.970134,39.240222,-77.970200
2494.222072,39.240308,-77.970111,-0.000577,14.000000,0.675000,2.275000,11.725000,39.240326,-77.970100,39.240211,-77.970166
2497.415698,39.240296,-77.970077,-0.000411,14.000000,0.675000,2.275000,11.725000,39.240315,-77.970066,39.240199,-77.970133
2500.609324,39.240284,-77.970043,-0.000031,14.000000,0.675000,2.275000,11.725000,39.240303,-77.970032,39.240187,-77.970099
2503.802950,39.240272,-77.970009,-0.000220,14.000000,0.675000,2.275000,11.725000,39.240291,-77.969998,39.240175,-77.970065
2506.996576,39.240260,-77.969976,-0.000662,14.000000,0.675000,2.275000,11.725000,39.240279,-77.969965,39.240164,-77.970032
2510.190203,39.240248,-77.969942,-0.000411,14.000000,0.675000,2.275000,11.725000,39.240267,-77.969931,39.240152,-77.969998
2513.383829,39.240236,-77.969908,-0.000134,14.000000,0.675000,2.275000,11.725000,39.240255,-77.969897,39.240140,-77.969964
2516.577455,39.240224,-77.969874,-0.000353,14.000000,0.675000,2.275000,11.725000,39.240243,-77.969863,39.240128,-77.969931
2519.771081,39.240212,-77.969841,-0.000767,14.000000,0.675000,2.275000,11.725000,39.240231,-77.969830,39.240116,-77.969897
2522.964708,39.240200,-77.969807,-0.000702,14.000000,0.675000,2.275000,11.725000,39.240219,-77.969796,39.240104,-77.969864
2526.158334,39.240188,-77.969773,-0.000767,14.000000,0.675000,2.275000,11.725000,39.240207,-77.969762,39.240092,-77.969831
2529.351960,39.240176,-77.969740,-0.001092,14.000000,0.675000,2.275000,11.725000,39.240195,-77.969729,39.240080,-77.969797
2532.545586,39.240164,-77.969706,-0.000993,14.000000,0.675000,2.275000,11.725000,39.240182,-77.969695,39.240068,-77.969764
2535.739212,39.240151,-77.969673,-0.001295,14.000000,0.675000,2.275000,11.725000,39.240170,-77.969662,39.240056,-77.969731
2538.932839,39.240139,-77.969639,-0.001786,14.000000,0.675000,2.275000,11.725000,39.240157,-77.969628,39.240043,-77.969698
2542.126465,39.240126,-77.969606,-0.001533,14.000000,0.675000,2.275000,11.725000,39.240145,-77.969595,39.240031,-77.969666
2545.320091,39.240113,-77.969573,-0.000956,14.000000,0.675000,2.275000,11.725000,39.240132,-77.969561,39.240018,-77.969633
2548.513717,39.240101,-77.969540,-0.001041,14.000000,0.675000,2.275000,11.725000,39.240119,-77.969528,39.240006,-77.969600
2551.707343,39.240088,-77.969507,-0.001321,14.000000,0.675000,2.275000,11.725000,39.240106,-77.969495,39.239993,-77.969568
2554.900970,39.240075,-77.969474,-0.001479,14.000000,0.675000,2.275000,11.725000,39.240093,-77.969462,39.239980,-77.969535
2558.094596,39.240062,-77.969441,-0.001430,14.000000,0.675000,2.275000,11.725000,39.240080,-77.969428,39.239967,-77.969503
2561.288222,39.240048,-77.969408,-0.001144,14.000000,0.675000,2.275000,11.725000,39.240067,-77.969395,39.239954,-77.969470
2564.481848,39.240035,-77.969375,-0.001484,14.000000,0.675000,2.275000,11.725000,39.240053,-77.969363,39.239941,-77.969438
2567.675475,39.240021,-77.969342,-0.001764,14.000000,0.675000,2.275000,11.725000,39.240040,-77.969330,39.239928,-77.969406
2570.869101,39.240008,-77.969309,-0.001925,14.000000,0.675000,2.275000,11.725000,39.240026,-77.969297,39.239914,-77.969374
2574.062727,39.239994,-77.969277,-0.001782,14.000000,0.675000,2.275000,11.725000,39.240012,-77.969264,39.239901,-77.969342
2577.256353,39.239980,-77.969244,-0.001446,14.000000,0.675000,2.275000,11.725000,39.239998,-77.969232,39.239887,-77.969310
2580.449979,39.239966,-77.969212,-0.001808,14.000000,0.675000,2.275000,11.725000,39.239984,-77.969199,39.239874,-77.969278
2583.643606,39.239952,-77.969180,-0.001917,14.000000,0.674861,2.275971,11.724029,39.239970,-77.969167,39.239860,-77.969247
2586.837232,39.239938,-77.969148,-0.001587,14.000000,0.674169,2.280820,11.719180,39.239955,-77.969134,39.239846,-77.969215
2590.030858,39.239923,-77.969116,-0.000986,14.000000,0.672232,2.294373,11.705627,39.239941,-77.969102,39.239832,-77.969184
2593.224484,39.239909,-77.969084,-0.000593,14.000000,0.668233,2.322372,11.677628,39.239927,-77.969070,39.239817,-77.969152
2596.418110,39.239894,-77.969052,-0.000662,14.000000,0.661361,2.370470,11.629530,39.239912,-77.969038,39.239803,-77.969120
2599.611737,39.239879,-77.969020,-0.000834,14.000000,0.650968,2.443227,11.556773,39.239898,-77.969005,39.239789,-77.969088
2602.805363,39.239865,-77.968988,-0.001114,14.000000,0.636699,2.543107,11.456893,39.239884,-77.968973,39.239775,-77.969056
2605.998989,39.239850,-77.968956,-0.001070,14.000000,0.618505,2.670466,11.329534,39.239871,-77.968940,39.239762,-77.969023
2609.192615,39.239835,-77.968924,-0.000748,14.000000,0.596498,2.824517,11.175483,39.239857,-77.968907,39.239748,-77.968991
2612.386241,39.239820,-77.968892,-0.000660,14.000000,0.570813,3.004312,10.995688,39.239843,-77.968874,39.239735,-77.968959
2615.579868,39.239805,-77.968861,-0.000903,14.000000,0.541608,3.208741,10.791259,39.239830,-77.968841,39.239722,-77.968926
2618.773494,39.239790,-77.968829,-0.000964,14.000000,0.509065,3.436544,10.563456,39.239816,-77.968808,39.239708,-77.968893
2621.967120,39.239775,-77.968798,-0.000839,14.000000,0.473383,3.686318,10.313682,39.239803,-77.968775,39.239695,-77.968860
2625.160746,39.239760,-77.968766,-0.000895,14.000000,0.434783,3.956521,10.043479,39.239790,-77.968742,39.239682,-77.968828
2628.354373,39.239744,-77.968735,-0.000561,14.000000,0.393502,4.245489,9.754511,39.239777,-77.968709,39.239669,-77.968795
2631.547999,39.239729,-77.968703,-0.000163,14.000000,0.349794,4.551439,9.448561,39.239764,-77.968675,39.239656,-77.968761
2634.741625,39.239714,-77.968672,-0.000413,14.000000,0.303931,4.872485,9.127515,39.239751,-77.968642,39.239644,-77.968728
2637.935251,39.239698,-77.968641,-0.000467,14.000000,0.256193,5.206648,8.793352,39.239738,-77.968608,39.239631,-77.968695
2641.128877,39.239683,-77.968609,-0.000413,14.000000,0.206876,5.551868,8.448132,39.239725,-77.968575,39.239618,-77.968662
2644.322504,39.239667,-77.968578,-0.000616,14.000000,0.156283,5.906016,8.093984,39.239713,-77.968541,39.239606,-77.968628
2647.516130,39.239652,-77.968547,-0.000433,14.000000,0.104727,6.266908,7.733092,39.239700,-77.968508,39.239593,-77.968595
2650.709756,39.239636,-77.968515,-0.000425,14.000000,0.052526,6.632321,7.367679,39.239687,-77.968474,39.239580,-77.968561
2653.903382,39.239621,-77.968484,-0.000812,14.000000,-0.000000,7.000000,7.000000,39.239674,-77.968440,39.239568,-77.968528
2657.097008,39.239605,-77.968453,-0.000670,14.000000,-0.052526,7.367679,6.632321,39.239661,-77.968407,39.239555,-77.968495
2660.290635,39.239590,-77.968422,-0.001240,14.000000,-0.104727,7.733092,6.266908,39.239648,-77.968373,39.239542,-77.968461
2663.484261,39.239574,-77.968391,-0.002457,14.000000,-0.156283,8.093984,5.906016,39.239635,-77.968339,39.239529,-77.968428
